company_shortname,year,n_exec,total_comp_sum,n_female,n_total,avg_male_comp,avg_female_comp,sti_esg_share,lti_esg_share,OPPL,TURN,ROE,ROA,STAF,EMPL,stipi1,stipi2,stipi3,ltipi1,ltipi2,stipi1_cat,stipi2_cat,ltipi1_cat,ltipi2_cat,stipi1weight_num,stipi2weight_num,ltipi1weight_num,ltipi2weight_num,female_pct,avg_comp,worker_avg_pay_eur,exec_avg_pay_eur,ceo_worker_ratio,comp_yoy_pct,oppl_yoy_pct
Adidas,2006,4,8813.0,0.0,4,2203.25,,,,1160279233.2,13280653562.0,17.03,5.76,1431581755.4,26376.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2203.25,54275.92339247801,2203250.0,40.593505596725485,,
Adidas,2007,4,10612.0,0.0,4,2653.0,,,,1397022239.7,15161150734.0,18.16,6.62,1882815010.1,31344.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2653.0,60069.391593287386,2653000.0,44.16558799134677,20.413026211278783,20.403968262628737
Adidas,2008,4,8416.0,0.0,4,2104.0,,,,1475201273.0,15028960893.0,18.88,6.74,1785550220.0,38982.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2104.0,45804.479503360526,2104000.0,45.934371983107816,-20.69355446664154,5.596119451669446
Adidas,2009,4,10494.0,0.0,4,2623.5,,,,727503199.58,14954872703.0,6.49,2.76,1947691734.3,39596.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2623.5,49189.10330083847,2623500.0,53.33498323713659,24.691064638783278,-50.68447859317974
Adidas,2010,4,11494.0,0.0,4,2873.5,,,,1173796835.7,16029412369.0,12.27,5.34,2033422536.5,42541.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2873.5,47799.12405679227,2873500.0,60.11616440054145,9.529254812273692,61.34593447529206
Adidas,2011,4,14529.0,0.0,4,3632.25,,,,1233086598.8,17237334385.0,11.95,5.46,2129759225.1,46824.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3632.25,45484.350442080984,3632250.0,79.85713689866247,26.405080911780065,5.051109467733572
Adidas,2012,4,10309.0,0.0,4,2577.25,,,,1212528556.7,19636629499.0,9.94,4.52,2469916711.8,46306.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2577.25,53339.02111605408,2577250.0,48.318284551800566,-29.04535756074059,-1.6672018104816222
Adidas,2013,5,9625.0,0.0,5,1925.0,,,,1656299058.1,19985916694.0,14.36,6.79,2587191534.5,50728.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1925.0,51001.25245426589,1925000.0,37.744171120624856,-25.30798331554952,36.59876701030112
Adidas,2014,6,14233.191,0.0,6,2372.1985,,,,1070836728.6,17645738110.0,8.72,3.95,2236373303.9,53731.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2372.1985,41621.65796095364,2372198.5,56.99432978439785,23.231090909090902,-35.34762195491463
Adidas,2015,5,7413.897,0.0,5,1482.7794,,,,1181239431.5,18415359432.0,11.23,4.75,2377720662.1,54921.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1482.7794,43293.46993135595,1482779.4,34.249493107182765,-37.49345174950579,10.309947347840719
Adidas,2016,6,11332.719000000001,0.0,6,1888.7865000000002,,,,1672856001.4,19482922163.0,15.76,6.7,2500324155.8,56046.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1888.7865000000002,44612.000067801455,1888786.5000000002,42.3380816177131,27.381490463112733,41.61870631728908
Adidas,2017,8,33112.593,1.0,8,4501.225571428571,1604.014,,,2505336809.9,25446738359.0,17.05,7.55,3057014613.9,56577.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,4139.074125,54032.815700726445,4139074.125,76.60296934968636,119.1393323173371,49.76404471175662
Adidas,2018,6,17367.906,1.0,6,3070.27,2016.556,,,2741131381.3,25092687644.0,26.74,10.9,2840746431.5,56438.0,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,2894.651,50333.93159750523,2894651.0,57.50893896282625,-30.065253421862803,9.411691492666474
Adidas,2019,7,16493.604,1.0,7,2412.8418333333334,2016.553,,,2982626611.6,26557172542.0,28.0,9.56,3054524202.2,57659.0,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,2356.229142857143,52975.67079207062,2356229.142857143,44.477570696656905,-18.6005793839346,8.810056750562211
Adidas,2020,6,8269.964,1.0,6,1578.5956,376.986,,,920324474.57,24350558498.0,6.46,2.05,3046887560.5,61891.0,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,1378.3273333333334,49229.89708519817,1378327.3333333335,27.99776995162055,-41.50283144100384,-69.14382541245077
Adidas,2021,6,27310.392,1.0,6,4730.7228000000005,3656.778,,,2207437999.3,24049634929.0,27.0,9.56,2776003353.6,58959.0,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,4551.732,47083.62342644889,4551732.0,96.67335835166622,230.23592363884532,139.8543188076546
Adidas,2022,6,6471.736,1.0,6,1119.7384,873.044,0.0,20.0,536499542.59,24010221080.0,11.44,3.02,3046208138.5,59842.0,Währungsneutraler Umsatzanstieg,+SUMMEWENN('Vergütung2022'!C5:C255;Tabelle1[@;Spalte1];'Vergütung2022'!D5,Zwei individuelle Kriterien (finanziell oder nicht-finanziell),Steigerung des Gewinns aus fortgeführten Geschäftsbereichen im Vergleich zum Vorjahr,Anteil nachhaltiger Artikel am Angebot,Financial,Financial,Financial,Environmental,30.0,30.0,80.0,20.0,16.666666666666664,1078.6226666666666,50904.18332442098,1078622.6666666667,21.189273576837916,-76.30302779982067,-75.69582734554135
Adidas,2023,7,19935.215,1.0,7,3222.288666666667,601.483,40.0,20.0,311610139.85,23676845626.0,-0.28,-0.08,3276326470.4,59030.0,Währungsneutraler Umsatzanstieg,Anstieg der operativen Marge,(1) Überprüfung des Operating Model ('Operating Model') und (2) die Verbesserung der Unternehmenskultur bei adidas und die Fokussierung auf die Entwicklung der Mitarbeiter (‚People & Culture‘),Steigerung des Gewinns aus fortgeführten Geschäftsbereichen im Vergleich zum Vorjahr,Anteil nachhaltiger Artikel am Angebot,Financial,Financial,Financial,Environmental,30.0,30.0,80.0,20.0,14.285714285714285,2847.8878571428572,55502.73539556158,2847887.8571428573,51.31076580003291,164.0300398974424,-41.917911365651136
Adidas,2024,6,24167.236,1.0,6,4113.6492,3598.99,0.0,0.0,1292391028.9,24604257827.0,13.02,3.7,3307856138.2,59137.0,Währungsneutraler Umsatzanstieg,Anstieg der operativen Marge,Weitere Ziele ,Betriebsergebnis,Relativer TSR,Financial,Financial,Financial,Financial,30.0,50.0,60.0,20.0,16.666666666666664,4027.8726666666666,55935.474207349034,4027872.6666666665,72.00927003381814,41.43368238901193,314.74614064937657
Airbus,2022,1,5044.5070000000005,0.0,1,5044.5070000000005,,20.0,0.0,,,,,,,EBIT,Free Cashflow,Sustainability Performance,Average EPS,Cummulated Free Cash Flow,Financial,Financial,Financial,Financial,20.0,20.0,75.0,25.0,0.0,5044.5070000000005,,5044507.000000001,,,
Airbus,2023,1,4920.643,0.0,1,4920.643,,20.0,0.0,,,,,,,EBIT,Free Cashflow,Sustainability Performance,Average EPS,Cummulated Free Cash Flow,Financial,Financial,Financial,Financial,20.0,20.0,75.0,25.0,0.0,4920.643,,4920643.0,,-2.4554232950811716,
Airbus,2024,1,4586.76,0.0,1,4586.76,,20.0,0.0,,,,,,,EBIT,Free Cashflow,Sustainability Performance,Average EPS,Cummulated Free Cash Flow,Financial,Financial,Financial,Financial,20.0,20.0,75.0,25.0,0.0,4586.76,,4586760.0,,-6.785353052436438,
Allianz,2006,11,41195.0,0.0,11,3745.0,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3745.0,,3745000.0,,,
Allianz,2007,11,38823.0,0.0,11,3529.3636363636365,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3529.3636363636365,,3529363.6363636367,,-5.757980337419588,
Allianz,2008,11,26276.0,0.0,11,2388.7272727272725,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2388.7272727272725,,2388727.2727272725,,-32.31847100945316,
Allianz,2009,12,30865.0,0.0,12,2572.0833333333335,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2572.0833333333335,,2572083.3333333335,,7.675889277921577,
Allianz,2010,10,37836.0,0.0,10,3783.6,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3783.6,,3783600.0,,47.102543333873314,
Allianz,2011,10,26715.0,0.0,10,2671.5,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2671.5,,2671500.0,,-29.392641928322227,
Allianz,2012,12,39079.0,1.0,12,3254.2727272727275,3282.0,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,8.333333333333332,3256.5833333333335,,3256583.3333333335,,21.90092956516314,
Allianz,2013,11,41664.0,1.0,11,3823.8,3426.0,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,9.090909090909092,3787.6363636363635,,3787636.3636363633,,16.3070609883476,
Allianz,2014,11,30228.0,1.0,11,2793.8,2290.0,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,9.090909090909092,2748.0,,2748000.0,,-27.448156682027648,
Allianz,2015,11,56815.0,1.0,11,5200.1,4814.0,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,9.090909090909092,5165.0,,5165000.0,,87.95487627365357,
Allianz,2016,10,25504.0,2.0,10,2707.375,1922.5,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,2550.4,,2550400.0,,-50.62149080348499,
Allianz,2017,9,24072.0,2.0,9,2708.8571428571427,2555.0,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,22.22222222222222,2674.6666666666665,,2674666.6666666665,,4.872438310330396,
Allianz,2018,10,26929.0,2.0,10,2732.75,2533.5,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,2692.9,,2692900.0,,0.6817048853439811,
Allianz,2019,10,39107.0,2.0,10,3960.75,3710.5,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,3910.7,,3910700.0,,45.22262245163206,
Allianz,2020,11,34335.0,2.0,11,3100.6666666666665,3214.5,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,18.181818181818183,3121.3636363636365,,3121363.6363636367,,-20.18401727660939,
Allianz,2021,11,37443.25,3.0,11,3547.25,3021.75,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,27.27272727272727,3403.931818181818,,3403931.818181818,,9.052715887578255,
Allianz,2022,11,43878.0,3.0,11,4098.25,3697.3333333333335,0.0,,,,,,,,Operatives Ergebnis,Auf Anteilseigner entfallender Jahresüberschuss,Individueller Beitragsfaktor,Absolute Aktienkursentwicklung,relative Performance Allianz vs. STOXX Europe 600 Insurance Index,Financial,Financial,Financial,Financial,50.0,50.0,,,27.27272727272727,3988.909090909091,,3988909.090909091,,17.185340481929323,
Allianz,2023,9,39018.0,3.0,9,4549.166666666667,3907.6666666666665,0.0,,,,,,,,Operatives Ergebnis,Auf Anteilseigner entfallender Jahresüberschuss,Individueller Beitragsfaktor (Multiplikator),4-jährige Aktienkursentwicklung,4-jährige relative Performance Allianz vs. STOXX Europe 600 Insurance Index,Financial,Financial,Financial,Financial,50.0,50.0,,,33.33333333333333,4335.333333333333,,4335333.333333333,,8.684686327240666,
Allianz,2024,9,42682.0,4.0,9,5111.2,4281.5,0.0,,,,,,,,Operatives Ergebnis,Auf Anteilseigner entfallender Jahresüberschuss,Individueller Beitragsfaktor (Multiplikator),4-jährige Aktienkursentwicklung,4-jährige relative Performance Allianz vs. STOXX Europe 600 Insurance Index,Financial,Financial,Financial,Financial,50.0,50.0,,,44.44444444444444,4742.444444444444,,4742444.444444444,,9.390537700548474,
BASF,2006,9,22617.0,0.0,9,2513.0,,,,8545107547.0,69287108259.0,17.82,7.1,8555906967.8,95247.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2513.0,89828.62418553865,2513000.0,27.97549247564412,,
BASF,2007,9,28018.0,0.0,9,3113.1111111111113,,,,10583363528.0,85310068407.0,20.23,8.69,9786663384.3,95175.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3113.1111111111113,102828.08914420803,3113111.1111111115,30.27490967711387,23.880267055754523,23.852900268242806
BASF,2008,10,22353.0,0.0,10,2235.3,,,,10196980875.0,86708434067.0,15.55,5.73,8856774435.0,96924.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2235.3,91378.54850191902,2235300.0,24.461977528052515,-28.197230351916623,-3.650849297369052
BASF,2009,8,17596.0,0.0,8,2199.5,,,,6463973973.3,73028355834.0,7.58,2.75,10238347009.0,104779.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2199.5,97713.73089073192,2199500.0,22.509630734083668,-1.6015747326980745,-36.60894285731412
BASF,2010,8,25708.0,0.0,8,3213.5,,,,11708556591.0,85391714447.0,20.11,7.67,11000000414.0,109140.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3213.5,100787.98253619205,3213500.0,31.883761527283884,46.101386678790625,81.13557757755831
BASF,2011,10,31265.0,1.0,10,3273.222222222222,1806.0,,,11570052850.0,95097760492.0,24.38,10.12,11096485489.0,111141.0,,,,,,Financial,Financial,Financial,Financial,,,,,10.0,3126.5,99841.51203426278,3126500.0,31.31462991993825,-2.707328458067526,-1.1829275446852527
BASF,2012,9,27191.0,1.0,9,3063.25,2685.0,,,8628875691.9,95166999202.0,18.81,7.68,11825781778.0,110782.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,3021.222222222222,106748.22424220541,3021222.222222222,28.30231831648316,-3.367272598041826,-25.42060262153427
BASF,2013,8,26487.0,1.0,8,3451.0,2330.0,,,9198596767.2,102016161718.0,17.32,7.46,12804943176.0,112206.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,3310.875,114119.95059087749,3310875.0,29.012236535832013,9.587271523665919,6.6024948746776335
BASF,2014,9,27523.0,1.0,9,3101.625,2710.0,,,8201249548.2,90239241143.0,18.28,7.22,11198863928.0,113292.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,3058.1111111111113,98849.55626169544,3058111.1111111115,30.937024168475105,-7.634353120818171,-10.842384379281667
BASF,2015,9,22671.0,1.0,9,2559.5,2195.0,,,6499538623.1,76697821852.0,12.64,5.63,10867402770.0,112435.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,2519.0,96654.9808333704,2519000.0,26.06177124324987,-17.628892199251545,-20.749410380683862
BASF,2016,8,21406.0,1.0,8,2749.285714285714,2161.0,,,6439494210.7,60663429666.0,12.45,5.3,10714922025.0,113830.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,2675.75,94130.91474128085,2675750.0,28.42583658465774,6.2227074235807756,-0.9238257649027082
BASF,2017,10,30672.0,2.0,10,3453.625,1521.5,,,9970976657.4,77324840027.0,17.37,7.66,12724568479.0,115490.0,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,3067.2,110178.96336479348,3067200.0,27.83834505544178,14.629543118751753,54.84099109572944
BASF,2018,8,27131.0,1.0,8,3504.1428571428573,2602.0,,,8588649327.9,76450543524.0,12.87,5.37,12204561150.0,122404.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,3391.375,99707.20850625797,3391375.0,34.01333816087275,10.569085811163292,-13.863509834556687
BASF,2019,7,16571.0,1.0,7,2454.8333333333335,1842.0,,,4504833413.4,70984266556.0,19.88,9.69,12272020002.0,117628.0,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,2367.285714285714,104329.0713265549,2367285.714285714,22.69056634153292,-30.19687547718214,-47.54898888738922
BASF,2020,6,22060.0,1.0,6,3769.4,3213.0,,,31904581.79,74807654591.0,-3.08,-1.32,12977802191.0,110302.0,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,3676.6666666666665,117656.99797827782,3676666.6666666665,31.249026660917043,55.31148794078007,-99.29176999764083
BASF,2021,7,33210.666,2.0,7,4989.0666,4132.6665,,,8713094165.3,89020118966.0,13.13,6.32,12569598212.0,111047.0,,,,,,Financial,Financial,Financial,Financial,,,,,28.57142857142857,4744.380857142857,113191.69551631292,4744380.857142857,41.914566572236815,29.040277166170192,27209.852304758886
BASF,2022,6,25406.0,2.0,6,4629.75,3443.5,,,7003292239.9,93142933511.0,-1.53,-0.74,12160300766.0,111481.0,ROCE-Faktor,Performance-Faktor,,Wachstum,Profitabilität,Financial,Financial,Financial,Financial,,,,,33.33333333333333,4234.333333333333,109079.58096895435,4234333.333333333,38.81875320495122,-10.750560276829946,-19.623361035271557
BASF,2023,8,19871.92876712329,2.0,8,2804.4378995433785,1522.650684931507,,,2759186238.3,76136744169.0,0.61,0.29,12099755430.0,111991.0,ROCE-Faktor,Performance-Faktor,,Wachstum,Profitabilität,Financial,Financial,Financial,Financial,,,,,25.0,2483.991095890411,108042.21258851158,2483991.095890411,22.99093138115297,-41.33690240359573,-60.60158360120926
BASF,2024,8,25948.180327868853,2.0,8,3751.1967213114754,1720.5,0.0,,2242984108.8,67798584039.0,3.52,1.61,11678269739.0,111822.0,ROCE,EBITDA vor Sondereinflüssen,Cashflow aus betrieblicher Tätigkeit ,Wachstum,Profitabilität,Financial,Financial,Financial,Financial,25.0,25.0,,,25.0,3243.5225409836066,104436.2445583159,3243522.5409836066,31.057441357654948,30.57705989163113,-18.708491740595377
BMW,2006,8,14498.826000000001,0.0,8,1812.3532500000001,,,,5308837218.1,64531807206.0,14.8,3.58,9809034879.7,106575.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1812.3532500000001,92038.79783908046,1812353.25,19.69118776593211,,
BMW,2007,8,15184.33,0.0,8,1898.04125,,,,5997332565.3,82464058823.0,14.12,3.45,11056937874.0,107539.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1898.04125,102817.93464696528,1898041.25,18.460215686272022,4.727996597793505,12.968853986568597
BMW,2008,10,10920.479000000001,0.0,10,1092.0479,,,,1259487879.3,74034228413.0,1.52,0.3,10070336237.0,100041.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1092.0479,100662.09091272578,1092047.9000000001,10.848651067131199,-42.464480158163056,-78.99919896743299
BMW,2009,7,10716.497,0.0,7,1530.9281428571428,,,,446586122.51,73011068629.0,0.94,0.18,9458982194.9,96230.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1530.9281428571428,98295.56473968616,1530928.1428571427,15.574742837191726,40.188735572601054,-64.54224531654849
BMW,2010,7,18172.350000000002,0.0,7,2596.05,,,,7212567116.6,80851607324.0,13.63,2.89,9885027110.3,95453.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2596.05,103559.10354100971,2596050.0,25.068293479114143,69.57360226947296,1515.0450614233978
BMW,2011,7,27249.094,0.0,7,3892.7277142857142,,,,10864877408.0,89047484589.0,17.55,3.86,10013491278.0,100306.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3892.7277142857142,99829.43470978805,3892727.714285714,38.99378700883339,49.94810247436352,50.638146340351796
BMW,2012,8,31375.79,1.0,8,4247.613571428572,1642.495,,,11356075395.0,101393247580.0,16.32,3.76,11261078598.0,105876.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,3921.97375,106361.01286410519,3921973.75,36.87416699398123,0.7512992909048721,4.520971277948549
BMW,2013,9,34495.964,1.0,9,3866.96375,3560.254,,,11301724214.0,104892964245.0,14.5,3.73,12400866886.0,100057.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,3832.884888888889,123938.02418621386,3832884.888888889,30.92581888452629,-2.2715312949534994,-0.47860884248734914
BMW,2014,9,35437.174,1.0,9,3969.45025,3681.572,,,11278994567.0,97614902283.0,15.06,3.64,11854478251.0,105743.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,3937.4637777777775,112106.5058774576,3937463.7777777775,35.12252698413218,2.728464118295104,-0.20111663114061873
BMW,2015,9,35472.904,1.0,9,3928.169625,4047.547,,,10443898494.0,100350916681.0,14.89,3.7,11834168314.0,119688.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,3941.4337777777782,98875.14465944789,3941433.7777777785,39.86273589134172,0.10082632435646222,-7.403993929062769
BMW,2016,9,37625.005,1.0,9,4135.0165,4544.873,,,9893778468.1,99257176848.0,14.49,3.64,12159038422.0,123755.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,4180.556111111111,98250.88620257768,4180556.111111111,42.549805632200304,6.0668869963395045,-5.267381966763107
BMW,2017,8,40262.724,1.0,8,5039.534142857143,4985.985,,,11871866482.0,117869560722.0,15.87,4.39,2547237938.4,119611.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,5032.8405,21296.017409770004,5032840.5,236.32777918800332,20.386866393771918,19.99325151940532
BMW,2018,9,24014.548,1.0,9,2626.0432499999997,3006.202,,,10443550263.0,111614656243.0,12.25,3.41,14288462200.0,123337.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,2668.283111111111,115848.95205818205,2668283.111111111,23.032432004831918,-46.98256161483538,-12.031100763857127
BMW,2019,10,25067.057,2.0,10,2747.255125,1544.508,,,8325516315.8,117069498755.0,8.2,2.16,13987451579.0,125893.0,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,2506.7057,111105.87228042862,2506705.7,22.56141505890106,-6.055482285154811,-20.28078473183482
BMW,2020,8,18833.306,1.0,8,2386.1674285714284,2130.134,,,5926889616.3,121470559651.0,6.14,1.74,15024603822.0,122874.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,2354.16325,122276.50944870355,2354163.25,19.25278420699112,-6.0853753194880404,-28.810545899092578
BMW,2021,7,32552.514,1.0,7,4791.042666666667,3806.258,,,15176844120.0,125989325602.0,16.48,5.4,13915127378.0,118626.0,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,4650.359142857143,117302.5085394433,4650359.142857143,39.64415766346077,97.53766621142958,156.06760210719938
BMW,2022,7,39013.493,1.0,7,5680.705333333334,4929.261,,,14931326236.0,152107753021.0,19.65,7.27,14859864070.0,146727.0,Ergebnisfaktor,Leistungsfaktor,,ROCE-Faktor,Komponente strategische Fokusziele ,Financial,Financial,Financial,Financial,,,,,14.285714285714285,5573.356142857143,101275.59392613493,5573356.142857143,55.03158191224289,19.847864899159575,-1.6177136831527217
BMW,2023,9,32877.90655331579,1.0,9,3558.0531941644745,4413.481,,,20422619165.0,171825367113.0,12.15,4.5,16266712300.0,152111.0,Ergebnisfaktor,Leistungsfaktor,Zielbetrag,ROCE-Faktor,Komponente strategische Fokusziele,Financial,Financial,Financial,Financial,,,,,11.11111111111111,3653.100728146199,106939.7499194667,3653100.7281461987,34.16036348408562,-34.45420255750135,36.77699383300783
BMW,2024,7,19106.487,1.0,7,2747.1448333333333,2623.6180000000004,,,11956694816.0,147918516634.0,7.67,2.72,15710238858.0,157110.0,Ergebnisfaktor,Leistungsfaktor,Zielbetrag,ROCE-Faktor,Komponente strategische Fokusziele,Financial,Financial,Financial,Financial,,,,,14.285714285714285,2729.498142857143,99995.15535611991,2729498.142857143,27.296303837284775,-25.282702395062252,-41.45366605821443
Bayer,2006,5,8899.0,0.0,5,1779.8,,,,3463716666.7,38135125400.0,13.18,3.01,8731726806.2,106000.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1779.8,82374.78119056605,1779800.0,21.606127194227145,,
Bayer,2007,4,9708.0,0.0,4,2427.0,,,,4403049018.9,47673935966.0,28.01,9.17,11145263832.0,106200.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2427.0,104945.98711864407,2427000.0,23.12618201643304,36.363636363636374,27.119202942627908
Bayer,2008,4,9787.0,0.0,4,2446.75,,,,4730385968.7,45811958022.0,10.52,3.27,10425219562.0,108600.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2446.75,95996.49688766114,2446750.0,25.48790923968072,0.813761845900296,7.434324450963703
Bayer,2009,4,9424.0,0.0,4,2356.0,,,,4107151726.7,44900633118.0,7.17,2.66,11202108673.0,108400.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2356.0,103340.48591328414,2356000.0,22.79842192707498,-3.7090017369980632,-13.175124527339078
Bayer,2010,6,14985.0,0.0,6,2497.5,,,,3627005484.2,46909092676.0,6.89,2.53,10827540515.0,111400.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2497.5,97195.15722621184,2497500.0,25.69572467676885,6.005942275042453,-11.690491962559813
Bayer,2011,4,11155.0,0.0,4,2788.75,,,,5141958177.8,47263575319.0,12.82,4.68,11290570473.0,111800.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2788.75,100989.00244186046,2788750.0,27.61439297913145,11.661661661661672,41.7686904582707
Bayer,2012,4,12997.0,0.0,4,3249.25,,,,4918723024.4,52434273528.0,12.95,4.68,12130563167.0,110000.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3249.25,110277.84697272727,3249250.0,29.464213250405308,16.512774540564767,-4.341442417089292
Bayer,2013,5,13563.0,0.0,5,2712.6,,,,6658294631.5,55380517298.0,15.33,6.21,13004912671.0,113200.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2712.6,114884.38755300353,2712600.0,23.611563396710487,-16.51611910440871,35.36632574086032
Bayer,2014,6,15198.0,0.0,6,2533.0,,,,6248975784.5,50189704674.0,14.6,4.88,11768277109.0,113116.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2533.0,104037.24591569716,2533000.0,24.34704972921453,-6.6209540662095385,-6.1475027714084085
Bayer,2015,5,16790.0,0.0,5,3358.0,,,,6518046522.0,50172736591.0,14.32,5.56,12167310494.0,117330.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3358.0,103701.61505156396,3358000.0,32.38136646502842,32.570075009869726,4.305837416867653
Bayer,2016,8,28445.0,1.0,8,3599.0,3252.0,,,5920877227.3,36833400918.0,14.21,5.51,9970727736.0,99988.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,3555.625,99719.24366924031,3555625.0,35.65635748094606,5.885199523525908,-9.161783253378253
Bayer,2017,7,24324.0,1.0,7,3659.3333333333335,2368.0,,,7079465384.7,41993474580.0,19.9,9.77,11426926340.0,99762.0,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,3474.8571428571427,114541.87305787775,3474857.1428571427,30.337002967476405,-2.271551615900369,19.567846332938267
Bayer,2018,10,23482.0,1.0,10,2550.0,532.0,,,3954831992.9,42069611199.0,3.5,1.34,13222466663.0,106092.0,,,,,,Financial,Financial,Financial,Financial,,,,,10.0,2348.2,124632.08029823173,2348200.0,18.84105596553471,-32.423121197171525,-44.1365727778385
Bayer,2019,7,26075.0,0.0,7,3725.0,,,,4705921987.2,48918446630.0,8.22,3.24,13242637475.0,106092.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3725.0,124822.20596274931,3725000.0,29.842446472318006,58.63214376969594,18.991704215208394
Bayer,2020,5,15951.0,0.0,5,3190.2,,,,-19840968573.0,50801910996.0,-34.19,-8.97,11987533056.0,106092.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3190.2,112991.86607849791,3190200.0,28.233890727883885,-14.357046979865773,-521.6170311995604
Bayer,2021,6,27936.0,1.0,6,4610.6,4883.0,,,3797608830.9,49926154153.0,3.02,0.83,13362418427.0,101459.0,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,4656.0,131702.64271281994,4656000.0,35.35236578473596,45.94696257287944,-119.14023913161107
