company_person_id,year,isin,company_shortname,company_name,exec_id,exec_fullname,days,ceo_flag_eoy,cfo_flag_eoy,date_begin_ceo,date_end_ceo,date_begin_cfo,date_end_cfo,salary,one_year_bonus,multi_year_bonus,multi_year_bonus_grants,multi_year_bonus_payout,total_equity_grants,stock_grants,option_grants,other_annual_comp,total_comp,pension,pension_missing,one_time_payment,total_comp_pens_and_one_time,index_listing,n_executives,female,nationality,date_of_birth,sector,tenure_years
885.0,2006,DE0007037129,RWE,RWE AG,840.0,Harry Roels,365.0,1.0,,01jan2006,31dec2006,,,1400.0,2354.0,0.0,,,3000.0,3000.0,0.0,144.0,6898.0,1302.0,0.0,0.0,8200.0,DAX,5,0,Dutch,26jul1948,Energy,0.9965776865160849
459.0,2007,DE0007037129,RWE,RWE AG,434.0,Dr. Jürgen Großmann,91.0,1.0,,01oct2007,31dec2007,,,675.0,959.0,0.0,,,0.0,0.0,0.0,34.0,1668.0,,1.0,0.0,1668.0,DAX,8,0,German,04mar1952,Energy,0.24914442162902123
459.0,2008,DE0007037129,RWE,RWE AG,434.0,Dr. Jürgen Großmann,365.0,1.0,,01jan2008,31dec2008,,,2700.0,4315.0,0.0,,,0.0,0.0,0.0,67.0,7082.0,2000.0,0.0,0.0,9082.0,DAX,6,0,German,04mar1952,Energy,0.999315537303217
459.0,2009,DE0007037129,RWE,RWE AG,434.0,Dr. Jürgen Großmann,365.0,1.0,,01jan2009,31dec2009,,,2700.0,4431.0,0.0,,,0.0,0.0,0.0,31.0,7162.0,2000.0,0.0,0.0,9162.0,DAX,6,0,German,04mar1952,Energy,0.9965776865160849
459.0,2010,DE0007037129,RWE,RWE AG,434.0,Dr. Jürgen Großmann,365.0,1.0,,01jan2010,31dec2010,,,2700.0,3898.0,0.0,,,0.0,0.0,0.0,67.0,6665.0,2000.0,0.0,0.0,8665.0,DAX,6,0,German,04mar1952,Energy,0.9965776865160849
459.0,2011,DE0007037129,RWE,RWE AG,434.0,Dr. Jürgen Großmann,365.0,1.0,,01jan2011,31dec2011,,,2700.0,3708.0,0.0,,,0.0,0.0,0.0,35.0,6443.0,2000.0,0.0,0.0,8443.0,DAX,6,0,German,04mar1952,Energy,0.9965776865160849
1338.0,2012,DE0007037129,RWE,RWE AG,1273.0,Peter Terium,365.0,1.0,,01jul2012,31dec2012,,,1075.0,1105.0,368.0,,,1250.0,1250.0,0.0,5.0,3803.0,,1.0,0.0,3803.0,DAX,7,0,Dutch,26sep1963,Energy,0.5010266940451745
1338.0,2013,DE0007037129,RWE,RWE AG,1273.0,Peter Terium,365.0,1.0,,01jan2013,31dec2013,,,1400.0,1350.0,444.0,,,1250.0,1250.0,,24.0,4468.0,,1.0,,4468.0,DAX,6,0,Dutch,26sep1963,Energy,0.9965776865160849
1338.0,2014,DE0007037129,RWE,RWE AG,1273.0,Peter Terium,365.0,1.0,,01jan2014,31dec2014,,,1400.0,1285.0,62.0,2325.0,62.0,625.0,625.0,,45.0,3417.0,480.0,0.0,,3897.0,DAX,4,0,Dutch,26sep1963,Energy,0.9965776865160849
1338.0,2015,DE0007037129,RWE,RWE AG,1273.0,Peter Terium,365.0,1.0,,01jan2015,31dec2015,,,1400.0,1442.0,366.0,450.0,366.0,625.0,625.0,,36.0,3869.0,480.0,0.0,,4349.0,DAX,4,0,Dutch,26sep1963,Energy,0.9965776865160849
619.0,2016,DE0007037129,RWE,RWE AG,585.0,Dr. Rolf Martin Schmitz,365.0,1.0,,15oct2016,31dec2016,,,960.0,1112.0,947.0,0.0,947.0,769.0,769.0,,19.0,3807.0,229.0,0.0,,4036.0,DAX,5,0,German,17jun1957,Energy,0.2108145106091718
619.0,2017,DE0007037129,RWE,RWE AG,585.0,Dr. Rolf Martin Schmitz,365.0,1.0,,01jan2017,31dec2017,,,960.0,1306.0,0.0,0.0,0.0,1250.0,1250.0,,15.0,3531.0,538.0,0.0,,4069.0,DAX,3,0,German,17jun1957,Energy,0.9965776865160849
619.0,2018,DE0007037129,RWE,RWE AG,585.0,Dr. Rolf Martin Schmitz,365.0,1.0,,01jan2018,31dec2018,,,1160.0,1386.0,0.0,0.0,0.0,1250.0,1250.0,,20.0,3816.0,536.0,0.0,,4352.0,DAX,2,0,German,17jun1957,Energy,0.9965776865160849
619.0,2019,DE0007037129,RWE,RWE AG,585.0,Dr. Rolf Martin Schmitz,365.0,1.0,,01jan2019,31dec2019,,,1160.0,1782.0,,,,1250.0,1250.0,,23.0,4215.0,554.0,0.0,,4769.0,DAX,2,0,German,17jun1957,Energy,0.9965776865160849
619.0,2020,DE0007037129,RWE,RWE AG,585.0,Dr. Rolf Martin Schmitz,365.0,1.0,,01jan2020,31dec2020,,,1160.0,1584.0,,,,1500.0,1500.0,,21.0,4265.0,595.0,0.0,,4860.0,DAX,4,0,German,17jun1957,Energy,0.999315537303217
529.0,2021,DE0007037129,RWE,RWE AG,499.0,Dr. Markus Krebber,365.0,1.0,,01may2021,31dec2021,01jan2021,30apr2021,1100.0,1575.0,0.0,,0.0,1667.0,1667.0,,458.0,4800.0,0.0,0.0,,4800.0,DAX,4,0,German,16feb1973,Energy,0.6680355920602327
595.0,2021,DE0007010803,Rational,Rational AG,561.0,Dr. Peter Stadelmann,365.0,1.0,,01jan2021,31dec2021,01jan2021,28feb2021,1200.0,900.0,0.0,0.0,0.0,0.0,,,57.0,2157.0,180.0,0.0,,2337.0,MDAX,4,0,German,01jan1965,,0.9965776865160849
1084.0,2006,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2006,31dec2006,,,744.0,1405.0,417.5,,,417.5,417.5,0.0,0.0,2984.0,311.0,0.0,0.0,3295.0,MDAX,3,0,German,01jan1948,,0.9965776865160849
1084.0,2007,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2007,31dec2007,,,770.0,995.0,506.0,,,506.0,506.0,0.0,0.0,2777.0,311.0,0.0,0.0,3088.0,MDAX,3,0,German,01jan1948,,0.9965776865160849
1084.0,2008,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2008,31dec2008,,,796.0,365.0,519.5,,,519.5,519.5,0.0,0.0,2200.0,330.0,0.0,0.0,2530.0,MDAX,3,0,German,01jan1948,,0.999315537303217
1084.0,2009,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2009,31dec2009,,,818.0,1088.0,6.4,,,9.6,9.6,0.0,0.0,1922.0,344.0,0.0,0.0,2266.0,MDAX,3,0,German,01jan1948,,0.9965776865160849
1084.0,2010,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2010,31dec2010,,,838.0,1074.0,487.0,,,487.0,487.0,0.0,0.0,2886.0,343.0,0.0,0.0,3229.0,MDAX,3,0,German,01jan1948,,0.9965776865160849
1084.0,2011,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2011,31dec2011,,,840.0,972.0,462.0,,,693.0,693.0,0.0,0.0,2967.0,388.0,0.0,0.0,3355.0,MDAX,3,0,German,01jan1948,,0.9965776865160849
1084.0,2012,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2012,31dec2012,,,775.0,212.0,682.0,,,682.0,682.0,0.0,0.0,2351.0,,1.0,0.0,2351.0,MDAX,4,0,German,01jan1948,,0.999315537303217
74.0,2013,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2013,31dec2013,,,598.0,164.0,453.5,,,453.5,453.5,0.0,23.0,1692.0,42.0,0.0,,1734.0,MDAX,3,0,German,01jan1963,,0.9965776865160849
74.0,2014,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2014,31dec2014,,,660.0,0.0,,308.0,,308.0,308.0,,23.0,991.0,1363.0,0.0,,2354.0,MDAX,3,0,German,01jan1963,,0.9965776865160849
74.0,2015,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2015,31dec2015,,,840.0,1120.0,,438.0,,365.0,365.0,,41.0,2366.0,666.0,0.0,,3032.0,MDAX,3,0,German,01jan1963,,0.9965776865160849
74.0,2016,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2016,31dec2016,,,840.0,1120.0,627.0,627.0,627.0,523.0,523.0,,25.0,3135.0,630.0,0.0,,3765.0,MDAX,3,0,German,01jan1963,,0.999315537303217
74.0,2017,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2017,31dec2017,,,1200.0,1600.0,900.0,900.0,900.0,750.0,750.0,,25.0,4475.0,113.0,0.0,,4588.0,MDAX,4,0,German,01jan1963,,0.9965776865160849
74.0,2018,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2018,31dec2018,,,1200.0,1600.0,900.0,900.0,900.0,750.0,750.0,,25.0,4475.0,1182.0,0.0,,5657.0,MDAX,4,0,German,01jan1963,,0.9965776865160849
74.0,2019,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2019,31dec2019,,,1200.0,1424.0,900.0,900.0,900.0,750.0,750.0,,32.0,4306.0,1189.0,0.0,,5495.0,MDAX,4,0,German,01jan1963,,0.9965776865160849
74.0,2020,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2020,31dec2020,,,1296.0,1642.0,900.0,900.0,900.0,750.0,750.0,,34.0,4622.0,1469.0,0.0,,6091.0,MDAX,4,0,German,01jan1963,,0.999315537303217
74.0,2021,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2021,31dec2021,,,1296.0,1615.0,0.0,900.0,0.0,750.0,750.0,,34.0,3695.0,1643.0,0.0,,5338.0,MDAX,4,0,German,01jan1963,,0.9965776865160849
1712.0,2006,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2006,31dec2006,,,392.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.0,181.0,0.0,0.0,2214.0,MDAX,7,0,German,01jan1953,,0.9965776865160849
1712.0,2007,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2007,31dec2007,,,397.0,0.0,1649.0,0.0,1649.0,0.0,0.0,0.0,0.0,2046.0,242.0,0.0,0.0,2288.0,MDAX,6,0,German,01jan1953,,0.9965776865160849
1712.0,2008,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2008,31dec2008,,,396.0,0.0,1806.0,0.0,1806.0,0.0,0.0,0.0,0.0,2202.0,244.0,0.0,0.0,2446.0,MDAX,6,0,German,01jan1953,,0.999315537303217
1712.0,2009,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2009,31dec2009,,,384.0,0.0,1851.0,0.0,1851.0,0.0,0.0,0.0,12.0,2247.0,275.0,0.0,0.0,2522.0,MDAX,8,0,German,01jan1953,,0.9965776865160849
1712.0,2010,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2010,31dec2010,,,384.0,0.0,2096.0,0.0,2096.0,0.0,0.0,0.0,12.0,2492.0,303.0,0.0,0.0,2795.0,MDAX,9,0,German,01jan1953,,0.9965776865160849
1712.0,2011,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2011,31dec2011,,,384.0,0.0,2343.0,0.0,2343.0,0.0,0.0,0.0,12.0,2739.0,487.0,0.0,0.0,3226.0,MDAX,7,0,German,01jan1953,,0.9965776865160849
1712.0,2012,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2012,31dec2012,,,382.0,0.0,1165.0,0.0,1165.0,0.0,0.0,0.0,13.0,1560.0,,1.0,6320.0,7880.0,MDAX,7,0,German,01jan1953,,0.999315537303217
338.0,2014,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,317.0,Dr. Dr. Martin Siebert,365.0,1.0,,01jan2014,31dec2014,,,384.0,0.0,741.0,741.0,741.0,2875.0,,2875.0,10.0,4010.0,113.0,0.0,,4123.0,MDAX,3,0,German,01jan1960,,0.9965776865160849
338.0,2015,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,317.0,Dr. Dr. Martin Siebert,365.0,1.0,,01jan2015,31dec2015,,,384.0,0.0,808.0,808.0,808.0,495.0,,495.0,10.0,1697.0,144.0,0.0,,1841.0,MDAX,3,0,German,01jan1960,,0.9965776865160849
338.0,2016,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,317.0,Dr. Dr. Martin Siebert,365.0,1.0,,01jan2016,31dec2016,,,384.0,0.0,1334.0,1334.0,1334.0,30.0,30.0,,10.0,1758.0,155.0,0.0,,1913.0,MDAX,4,0,German,01jan1960,,0.999315537303217
1293.0,2019,DE000A12UKK6,Rocket Internet,Rocket Internet SE,1228.0,Oliver Samwer,365.0,1.0,1.0,01jan2019,31dec2019,01jan2019,31dec2019,500.0,0.0,,,,,,,18.0,518.0,0.0,0.0,,518.0,MDAX,2,0,German,09aug1972,,0.9965776865160849
1373.0,2006,DE0007164600,SAP,SAP AG,1304.0,Prof. Dr. Henning Kagermann,365.0,1.0,,01jan2006,31dec2006,,,711.0,2674.0,0.0,,,5629.0,4680.0,949.0,17.0,9031.0,,0.0,0.0,8773.606,DAX,7,0,German,12jul1947,Tech,0.9965776865160849
1373.0,2007,DE0007164600,SAP,SAP AG,1304.0,Prof. Dr. Henning Kagermann,365.0,1.0,,01jan2007,31dec2007,,,728.5,4219.7,0.0,,,949.1,0.0,949.1,16.0,5913.3,530.5,0.0,0.0,6443.8,DAX,7,0,German,12jul1947,Tech,0.9965776865160849
1129.0,2008,DE0007164600,SAP,SAP AG,1076.0,Léo Apotheker,365.0,1.0,,02apr2008,31dec2008,,,687.5,2388.9,0.0,,,632.3,0.0,632.3,334.5,4043.2,17.3,0.0,0.0,4060.5,DAX,10,0,German,18sep1953,Tech,0.7474332648870636
1373.0,2008,DE0007164600,SAP,SAP AG,1304.0,Prof. Dr. Henning Kagermann,365.0,1.0,,01jan2008,31dec2008,,,750.0,2606.1,0.0,,,948.4,0.0,948.4,15.7,4320.2,,0.0,0.0,4043.0,DAX,10,0,German,12jul1947,Tech,0.999315537303217
1129.0,2009,DE0007164600,SAP,SAP AG,1076.0,Léo Apotheker,365.0,1.0,,01jan2009,31dec2009,,,750.0,4862.8,0.0,,,950.0,0.0,950.0,137.3,6700.1,88.4,0.0,0.0,6788.5,DAX,9,0,German,18sep1953,Tech,0.9965776865160849
109.0,2010,DE0007164600,SAP,SAP AG,102.0,Bill McDermott,365.0,1.0,,07feb2010,31dec2010,,,1355.0,1921.0,0.0,,,950.0,0.0,950.0,196.0,4422.0,880.8,0.0,0.0,5302.8,DAX,9,0,American,01jan1961,Tech,0.8952772073921971
982.0,2010,DE0007164600,SAP,SAP AG,934.0,Jim Hagemann Snabe,365.0,1.0,,07feb2010,31dec2010,,,1150.0,1649.0,0.0,,,950.0,0.0,950.0,115.0,3864.0,283.1,0.0,0.0,4147.1,DAX,9,0,Danish,01jan1965,Tech,0.8952772073921971
109.0,2011,DE0007164600,SAP,SAP AG,102.0,Bill McDermott,365.0,1.0,,01jan2011,31dec2011,,,1279.9,3935.5,0.0,,,950.0,0.0,950.0,408.0,6573.4,537.1,0.0,0.0,7110.5,DAX,6,0,American,01jan1961,Tech,0.9965776865160849
982.0,2011,DE0007164600,SAP,SAP AG,934.0,Jim Hagemann Snabe,365.0,1.0,,01jan2011,31dec2011,,,1150.0,3271.2,0.0,,,950.0,0.0,950.0,107.6,5478.8,283.8,0.0,0.0,5762.6,DAX,6,0,Danish,01jan1965,Tech,0.9965776865160849
109.0,2012,DE0007164600,SAP,SAP AG,102.0,Bill McDermott,365.0,1.0,,01jan2012,31dec2012,,,1203.0,1582.0,1259.6,,,4318.0,4318.0,0.0,416.0,8778.6,989.2,0.0,0.0,9767.8,DAX,7,0,American,01jan1961,Tech,0.999315537303217
982.0,2012,DE0007164600,SAP,SAP AG,934.0,Jim Hagemann Snabe,365.0,1.0,,01jan2012,31dec2012,,,1150.0,1546.0,1067.6,,,4318.0,4318.0,0.0,164.0,8245.6,283.4,0.0,0.0,8529.0,DAX,7,0,Danish,01jan1965,Tech,0.999315537303217
109.0,2013,DE0007164600,SAP,SAP AG,102.0,Bill McDermott,365.0,1.0,,01jan2013,31dec2013,,,1150.0,1737.2,1011.1,,,4143.5,4143.5,,1570.5,9612.3,666.0,0.0,,10278.3,DAX,7,0,American,01jan1961,Tech,0.9965776865160849
982.0,2013,DE0007164600,SAP,SAP AG,934.0,Jim Hagemann Snabe,365.0,1.0,,01jan2013,31dec2013,,,1150.0,1737.2,1011.1,,,0.0,,,6082.9,9981.2,282.9,0.0,,10264.1,DAX,7,0,Danish,01jan1965,Tech,0.9965776865160849
109.0,2014,DE0007164600,SAP,SAP SE,102.0,Bill McDermott,365.0,1.0,,01jan2014,31dec2014,,,1150.0,1737.2,1011.1,,1011.1,0.0,0.0,,861.4,4759.7,816.6,0.0,,5576.3,DAX,8,0,American,01jan1961,Tech,0.9965776865160849
109.0,2015,DE0007164600,SAP,SAP SE,102.0,Bill McDermott,365.0,1.0,,01jan2015,31dec2015,,,1150.0,2036.7,,,,0.0,0.0,,1258.0,4444.7,852.4,0.0,,5297.1,DAX,6,0,American,01jan1961,Tech,0.9965776865160849
109.0,2016,DE0007164600,SAP,SAP SE,102.0,Bill McDermott,365.0,1.0,,01jan2016,31dec2016,,,1403.0,2743.5,,,,8000.3,8000.3,,1625.7,13772.5,648.0,0.0,,14420.5,DAX,8,0,American,01jan1961,Tech,0.999315537303217
109.0,2017,DE0007164600,SAP,SAP SE,102.0,Bill McDermott,365.0,1.0,,01jan2017,31dec2017,,,1374.3,2486.9,0.0,0.0,0.0,7741.2,7741.2,,1271.9,12874.3,537.5,0.0,,13411.8,DAX,9,0,American,01jan1961,Tech,0.9965776865160849
109.0,2018,DE0007164600,SAP,SAP SE,102.0,Bill McDermott,365.0,1.0,,01jan2018,31dec2018,,,1314.7,1846.7,0.0,0.0,0.0,6876.6,6876.6,,794.7,10832.7,674.5,0.0,,11507.2,DAX,9,0,American,01jan1961,Tech,0.9965776865160849
144.0,2019,DE0007164600,SAP,SAP SE,137.0,Christian Klein,365.0,1.0,,11oct2019,31dec2019,,,789.9,1046.9,,,,3407.9,3407.9,,14.8,5259.5,0.0,0.0,,5259.5,DAX,11,0,German,01jan1980,Tech,0.22176591375770022
975.0,2019,DE0007164600,SAP,SAP SE,927.0,Jennifer Morgan,365.0,1.0,,11oct2019,31dec2019,,,762.1,978.4,,,,3731.2,3731.2,,125.8,5597.5,104.6,0.0,,5702.1,DAX,11,1,American,01jan1971,Tech,0.22176591375770022
144.0,2020,DE0007164600,SAP,SAP SE,137.0,Christian Klein,365.0,1.0,,01jan2020,31dec2020,,,1100.0,0.0,,,,6195.8,6195.8,,17.9,7313.7,0.0,0.0,,7313.7,DAX,8,0,German,01jan1980,Tech,0.999315537303217
144.0,2021,DE0007164600,SAP,SAP SE,137.0,Christian Klein,365.0,1.0,,01jan2021,31dec2021,,,1100.0,2532.7,0.0,0.0,0.0,5500.0,5500.0,,18.6,9151.3,251.0,0.0,,9402.3,DAX,8,0,German,01jan1980,Tech,0.9965776865160849
1469.0,2006,DE0007235301,SGL Carbon,SGL Carbon SE,1391.0,Robert J. Koehler,365.0,1.0,,01jan2006,31dec2006,,,470.0,564.0,249.0,,,556.0,212.0,344.0,0.0,1839.0,,1.0,0.0,1839.0,MDAX,4,0,German,12jan1949,,0.9965776865160849
1469.0,2007,DE0007235301,SGL Carbon,SGL Carbon SE,1391.0,Robert J. Koehler,365.0,1.0,,01jan2007,31dec2007,,,470.0,964.0,236.0,,,720.0,282.0,438.0,0.0,2390.0,,1.0,0.0,2390.0,MDAX,4,0,German,12jan1949,,0.9965776865160849
1469.0,2008,DE0007235301,SGL Carbon,SGL Carbon SE,1391.0,Robert J. Koehler,365.0,1.0,,01jan2008,31dec2008,,,544.0,816.0,267.0,,,944.0,282.0,662.0,0.0,2571.0,,1.0,0.0,2571.0,MDAX,7,0,German,12jan1949,,0.999315537303217
1469.0,2009,DE0007235301,SGL Carbon,SGL Carbon SE,1391.0,Robert J. Koehler,365.0,1.0,,01jan2009,31dec2009,,,600.0,432.0,67.0,,,663.0,326.0,337.0,0.0,1762.0,0.0,0.0,0.0,1762.0,MDAX,5,0,German,12jan1949,,0.9965776865160849
1469.0,2010,DE0007235301,SGL Carbon,SGL Carbon SE,1391.0,Robert J. Koehler,365.0,1.0,,01jan2010,31dec2010,,,600.0,648.0,375.3,,,873.7,329.7,544.0,41.3,2538.3,0.0,0.0,0.0,2538.3,MDAX,5,0,German,12jan1949,,0.9965776865160849
1469.0,2011,DE0007235301,SGL Carbon,SGL Carbon SE,1391.0,Robert J. Koehler,365.0,1.0,,01jan2011,31dec2011,,,670.0,723.6,524.7,,,1132.7,498.7,634.0,32.2,3083.2,0.0,0.0,0.0,3083.2,MDAX,5,0,German,12jan1949,,0.9965776865160849
1469.0,2012,DE0007235301,SGL Carbon,SGL Carbon SE,1391.0,Robert J. Koehler,365.0,1.0,,01jan2012,31dec2012,,,670.0,640.8,144.9,,,910.1,,910.3,6.2,2372.0,,1.0,0.0,2372.0,MDAX,5,0,German,12jan1949,,0.999315537303217
1469.0,2013,DE0007235301,SGL Carbon,SGL Carbon SE,1391.0,Robert J. Koehler,364.0,1.0,,01jan2013,31dec2013,,,710.0,227.0,0.0,,,995.0,324.0,671.0,0.0,1932.0,0.0,0.0,6497.0,8429.0,MDAX,6,0,German,12jan1949,,0.9965776865160849
742.0,2006,DE0006202005,Salzgitter,Salzgitter AG,702.0,Dr.-Ing. Wolfgang Leese,365.0,1.0,,01jan2006,31dec2006,,,504.0,616.0,0.0,,,0.0,0.0,0.0,42.81,1162.81,57.684,0.0,0.0,1220.494,MDAX,6,0,German,17jun1946,,0.9965776865160849
742.0,2007,DE0006202005,Salzgitter,Salzgitter AG,702.0,Dr.-Ing. Wolfgang Leese,365.0,1.0,,01jan2007,31dec2007,,,624.0,1187.5,0.0,,,0.0,0.0,0.0,43.344,1854.844,1537.828,0.0,0.0,3392.672,MDAX,6,0,German,17jun1946,,0.9965776865160849
742.0,2008,DE0006202005,Salzgitter,Salzgitter AG,702.0,Dr.-Ing. Wolfgang Leese,365.0,1.0,,01jan2008,31dec2008,,,720.0,1020.0,0.0,,,0.0,0.0,0.0,50.581,1790.581,1289.97,0.0,0.0,3080.551,DAX and MDAX,6,0,German,17jun1946,,0.999315537303217
742.0,2009,DE0006202005,Salzgitter,Salzgitter AG,702.0,Dr.-Ing. Wolfgang Leese,365.0,1.0,,01jan2009,31dec2009,,,720.0,0.0,780.0,,,0.0,0.0,0.0,50.0,1550.0,802.836,0.0,0.0,2352.836,DAX,6,0,German,17jun1946,,0.9965776865160849
742.0,2010,DE0006202005,Salzgitter,Salzgitter AG,702.0,Dr.-Ing. Wolfgang Leese,365.0,1.0,,01jan2010,31dec2010,,,720.0,0.0,840.0,,,0.0,0.0,0.0,51.53,1611.53,894.289,0.0,747.979,3253.798,DAX and MDAX,6,0,German,17jun1946,,0.9965776865160849
1402.0,2011,DE0006202005,Salzgitter,Salzgitter AG,1330.0,Prof. Dr.-Ing. Heinz Jörg Fuhrmann,365.0,1.0,,01feb2011,31dec2011,01jan2011,31jan2011,708.0,0.0,900.0,,,0.0,0.0,0.0,82.071,1690.071,2264.892,0.0,0.0,3954.963,MDAX,7,0,German,04dec1956,,0.9117043121149897
1402.0,2012,DE0006202005,Salzgitter,Salzgitter AG,1330.0,Prof. Dr.-Ing. Heinz Jörg Fuhrmann,365.0,1.0,,01jan2012,31dec2012,,,900.0,0.0,600.0,,,0.0,0.0,0.0,19.205,1519.205,,1.0,0.0,1519.205,MDAX,6,0,German,04dec1956,,0.999315537303217
1402.0,2013,DE0006202005,Salzgitter,Salzgitter AG,1330.0,Prof. Dr.-Ing. Heinz Jörg Fuhrmann,365.0,1.0,,01jan2013,31dec2013,,,924.0,602.0,0.0,,,,,,20.28,1546.28,779.211,0.0,,2325.491,MDAX,7,0,German,04dec1956,,0.9965776865160849
1402.0,2014,DE0006202005,Salzgitter,Salzgitter AG,1330.0,Prof. Dr.-Ing. Heinz Jörg Fuhrmann,365.0,1.0,,01jan2014,31dec2014,,,948.0,602.0,,,,,,,20.0,1570.0,244.0,0.0,,1814.0,MDAX,5,0,German,04dec1956,,0.9965776865160849
1402.0,2015,DE0006202005,Salzgitter,Salzgitter AG,1330.0,Prof. Dr.-Ing. Heinz Jörg Fuhrmann,365.0,1.0,,01jan2015,31dec2015,,,984.0,590.0,0.0,0.0,0.0,,,,21.0,1595.0,314.0,0.0,,1909.0,MDAX,3,0,German,04dec1956,,0.9965776865160849
1402.0,2016,DE0006202005,Salzgitter,Salzgitter AG,1330.0,Prof. Dr.-Ing. Heinz Jörg Fuhrmann,365.0,1.0,,01jan2016,31dec2016,,,1020.0,523.0,0.0,0.0,0.0,,,,18.0,1561.0,324.0,0.0,,1885.0,MDAX,3,0,German,04dec1956,,0.999315537303217
1402.0,2017,DE0006202005,Salzgitter,Salzgitter AG,1330.0,Prof. Dr.-Ing. Heinz Jörg Fuhrmann,365.0,1.0,,01jan2017,31dec2017,,,1050.0,740.0,0.0,0.0,0.0,0.0,,,17.0,1807.0,358.0,0.0,,2165.0,MDAX,3,0,German,04dec1956,,0.9965776865160849
1402.0,2018,DE0006202005,Salzgitter,Salzgitter AG,1330.0,Prof. Dr.-Ing. Heinz Jörg Fuhrmann,365.0,1.0,,01jan2018,31dec2018,,,1140.0,925.0,0.0,0.0,0.0,0.0,,,17.0,2082.0,375.0,0.0,,2457.0,MDAX,3,0,German,04dec1956,,0.9965776865160849
439.0,2017,DE0007165607,Sartorius,Sartorius AG,414.0,Dr. Joachim Kreuzburg,365.0,1.0,,01jan2017,31dec2017,,,832.0,363.0,184.0,208.0,184.0,208.0,208.0,,15.0,1602.0,258.0,0.0,,1860.0,,4,0,German,22apr1965,,0.9965776865160849
439.0,2018,DE0007165607,Sartorius,Sartorius AG,414.0,Dr. Joachim Kreuzburg,365.0,1.0,,01jan2018,31dec2018,,,863.0,455.0,189.0,216.0,189.0,216.0,216.0,,15.0,1738.0,257.0,0.0,,1995.0,MDAX,3,0,German,22apr1965,,0.9965776865160849
439.0,2019,DE0007165607,Sartorius,Sartorius AG,414.0,Dr. Joachim Kreuzburg,365.0,1.0,,01jan2019,31dec2019,,,888.0,495.0,201.0,222.0,201.0,222.0,222.0,0.0,15.0,1821.0,270.0,0.0,,2091.0,MDAX,4,0,German,22apr1965,,0.9965776865160849
439.0,2020,DE0007165607,Sartorius,Sartorius AG,414.0,Dr. Joachim Kreuzburg,365.0,1.0,,01jan2020,31dec2020,,,903.0,546.0,218.0,218.0,218.0,236.0,236.0,,15.0,1918.0,311.0,0.0,,2229.0,MDAX,4,0,German,22apr1965,,0.999315537303217
