isin|year|company_shortname|company_name|opting_out|index_listing|new_cnameshort|n_executives|days_bt|fy_begin|fy_end|salary_bt|one_year_bonus_bt|multi_year_bonus_bt|multi_year_bonus_grants_bt|multi_year_bonus_payout_bt|total_equity_grants_bt|stock_grants_bt|option_grants_bt|other_annual_bt|total_comp_bt|one_time_payment_bt|pension_bt|total_comp_pens_and_one_time_bt
"DE0005168108"|2010|"Bauer"|"Bauer AG"|1|"MDAX"|""|4|1460|"01jan2010"|"31dec2010"|1145|520|0|||0|0|0|0|1665|0|86|1751
"DE0005194005"|2006|"BayWa"|"BayWa AG"|1|""|""|7|2554|"01jan2006"|"31dec2006"|4500|1700|0|||0|0|0|0|6200|0|1800|8000
"DE0005194005"|2007|"BayWa"|"BayWa AG"|1|""|""|7|2461|"01jan2007"|"31dec2007"|3600|1600|0|||0|0|0|0|5200|0|1011|6211
"DE0005194005"|2008|"BayWa"|"BayWa AG"|1|""|""|7|2189|"01jan2008"|"31dec2008"|3500|2000|0|||0|0|0|0|5500|0|900|6400
"DE0005194005"|2009|"BayWa"|"BayWa AG"|1|"MDAX"|""|6|1887|"01jan2009"|"31dec2009"|4200|1200|0|||0|0|0|0|5400|0|400|5800
"DE0005194005"|2010|"BayWa"|"BayWa AG"|1|"MDAX"|""|6|1870|"01jan2010"|"31dec2010"|2587|2522|0|||0|0|0|77|5186|1770|325|7281
"DE0005194005"|2011|"BayWa"|"BayWa AG"|1|"MDAX"|""|5|1825|"01jan2011"|"31dec2011"|2497|987|1281|||0|0|0|71|4836|0|402|5238
"DE0005194005"|2012|"BayWa"|"BayWa AG"|1|"MDAX"|""|5|1611|"01jan2012"|"31dec2012"|2798|929.6|1394.4|||0|0|0|0|5122|0|0|5122
"DE0005194005"|2013|"BayWa"|"BayWa AG"|1|"MDAX"|""|5|1581|"01jan2013"|"31dec2013"|3306|2505|0|||0|0|0|0|5811|0|0|5811
"DE000BAY0017"|2006|"Bayer"|"Bayer AG"|0|"DAX"|""|5|1517|"01jan2006"|"31dec2006"|2261|4645|0|||754|754|0|1239|8899|0|3927.7|12826.7
"DE000BAY0017"|2007|"Bayer"|"Bayer AG"|0|"DAX"|""|4|1460|"01jan2007"|"31dec2007"|1985|5769|0|||826|826|0|1128|9708|0|998.9|10706.9
"DE000BAY0017"|2008|"Bayer"|"Bayer AG"|0|"DAX"|""|4|1460|"01jan2008"|"31dec2008"|2105|5498|0|||974|974|0|1210|9787|0|884|10671
"DE000BAY0017"|2009|"Bayer"|"Bayer AG"|0|"DAX"|""|4|1460|"01jan2009"|"31dec2009"|2156|5442|0|||594|594|0|1232|9424|0|1364|10788
"DE000BAY0017"|2010|"Bayer"|"Bayer AG"|0|"DAX"|""|6|1849|"01jan2010"|"31dec2010"|3936|4928|0|||4966|4966|0|1155|14985|765|2847|18597
"DE000BAY0017"|2011|"Bayer"|"Bayer AG"|0|"DAX"|""|4|1460|"01jan2011"|"31dec2011"|3139|3379|0|||4380|4380|0|257|11155|0|1134|12289
"DE000BAY0017"|2012|"Bayer"|"Bayer AG"|0|"DAX"|""|4|1460|"01jan2012"|"31dec2012"|3394|4247|0|||5209|5209|0|147|12997|0|2501|15498
"DE000BAY0017"|2013|"Bayer"|"Bayer AG"|0|"DAX"|""|5|1520|"01jan2013"|"31dec2013"|3774|4712|0|||4895|4895|0|182|13563|0|0|13563
"DE000BAY0017"|2014|"Bayer"|"Bayer AG"|0|"DAX"|""|6|1667|"01jan2014"|"31dec2014"|4118|5051|0|0|0|5586|5586|0|443|15198|0|1716|16914
"DE000BAY0017"|2015|"Bayer"|"Bayer AG"|0|"DAX"|""|5|1824|"01jan2015"|"31dec2015"|4455|5983|0|0|0|6145|6145|0|207|16790|1856|2891|21537
"DE000BAY0017"|2016|"Bayer"|"Bayer AG"|0|"DAX"|""|8|2675|"01jan2016"|"31dec2016"|6385|9063|0|0|0|12333|12333|0|664|28445|4341|3902|36688
"DE000BAY0017"|2017|"Bayer"|"Bayer AG"|0|"DAX"|""|7|2555|"01jan2017"|"31dec2017"|6148|4890|0|0|0|13020|13020|0|266|24324|0|3907|28231
"DE000BAY0017"|2018|"Bayer"|"Bayer AG"|0|"DAX"|""|10|2616|"01jan2018"|"31dec2018"|6387|6937|0|0|0|9360|9360|0|798|23482|7033|3489|34004
"DE000BAY0017"|2019|"Bayer"|"Bayer AG"|0|"DAX"|""|7|2553|"01jan2019"|"31dec2019"|6615|6984|0|0|0|10864|10864|0|1612|26075|8714|3439|38228
"DE000BAY0017"|2020|"Bayer"|"Bayer AG"|0|"DAX"|""|5|1825|"01jan2020"|"31dec2020"|5070|2963|0|0|0|7605|7605|0|313|15951|1338|3375|20664
"DE000BAY0017"|2021|"Bayer"|"Bayer AG"|0|"DAX"|""|6|2157|"01jan2021"|"31dec2021"|5975|11105|0|0|0|8810|8810|0|2046|27936|6440|3800|38176
"DE0005158703"|2017|"Bechtle"|"Bechtle AG"|0|""|""|3|1095|"01jan2017"|"31dec2017"|2430|1135|1397|1175|1397|0|0|0|67|5029|0|0|5029
"DE0005158703"|2018|"Bechtle"|"Bechtle AG"|0|"MDAX"|""|3|1095|"01jan2018"|"31dec2018"|2750|1805|828|1395|828|0|0|0|70|5453|0|0|5453
"DE0005158703"|2019|"Bechtle"|"Bechtle AG"|0|"MDAX"|""|3|1095|"01jan2019"|"31dec2019"|3250|1355|940|1395|940|0|0|0|70|5615|0|0|5615
"DE0005158703"|2020|"Bechtle"|"Bechtle AG"|0|"MDAX"|""|3|1095|"01jan2020"|"31dec2020"|3425|1834|1826|2510|1826|0|0|0|69|7154|0|0|7154
"DE0005158703"|2021|"Bechtle"|"Bechtle AG"|0|"MDAX"|""|3|1095|"01jan2021"|"31dec2021"|3425|1937|0|1635|0|0|0|0|66|5428|0|0|5428
"LU1704650164"|2020|"Befesa"|"Befesa SA"|0|"MDAX"|""|3|1095|"01jan2020"|"31dec2020"|1288.949|1428|0|2631.219|0|847.941|847.941|0|38.188|3603.078|0|40|3643.078
"LU1704650164"|2021|"Befesa"|"Befesa SA"|0|"MDAX"|""|3|1095|"01jan2021"|"31dec2021"|1288.949|5561.61|0|3502.526|0|0|0|0|37.727|6888.286|0|39.222|6927.508
"DE0005200000"|2006|"Beiersdorf"|"Beiersdorf AG"|0|"MDAX"|""|6|1823|"01jan2006"|"31dec2006"|1435|2229.04|1646.416|||0|0|0|61.499|5371.955|0|1042.797|6414.752
"DE0005200000"|2007|"Beiersdorf"|"Beiersdorf AG"|0|"MDAX"|""|5|1825|"01jan2007"|"31dec2007"|1475|3179.576|1461.608|||0|0|0|62.479|6178.663|0|598.2|6776.863
"DE0005200000"|2008|"Beiersdorf"|"Beiersdorf AG"|0|"DAX and MDAX"|""|5|1825|"01jan2008"|"31dec2008"|1495|2423.63|761.026|||0|0|0|63.023|4742.679|0|471|5213.679
"DE0005200000"|2009|"Beiersdorf"|"Beiersdorf AG"|0|"DAX"|""|6|2038|"01jan2009"|"31dec2009"|1693|2181|3248|||0|0|0|65|7187|0|510|7697
"DE0005200000"|2010|"Beiersdorf"|"Beiersdorf AG"|0|"DAX"|""|7|1881|"01jan2010"|"31dec2010"|1667|1475|1043|||0|0|0|281|4466|1490|468|6424
"DE0005200000"|2011|"Beiersdorf"|"Beiersdorf AG"|0|"DAX"|""|8|2165|"01jan2011"|"31dec2011"|2538|1204|2040|||0|0|0|320|6102|878|375|7355
"DE0005200000"|2012|"Beiersdorf"|"Beiersdorf AG"|0|"DAX"|""|6|1788|"01jan2012"|"31dec2012"|2882|2252|4588|||0|0|0|305|10027|5395.583|86|15508.58
"DE0005200000"|2013|"Beiersdorf"|"Beiersdorf AG"|0|"DAX"|""|4|1306|"01jan2013"|"31dec2013"|2292|1880|4275|||0|0|0|185|8632|278|0|8910
"DE0005200000"|2014|"Beiersdorf"|"Beiersdorf AG"|0|"DAX"|""|6|1644|"01jan2014"|"31dec2014"|2673|1390|677|6754|677|0|0|0|329|5069|30|0|5099
"DE0005200000"|2015|"Beiersdorf"|"Beiersdorf AG"|0|"DAX"|""|7|2417|"01jan2015"|"31dec2015"|4014|2132|3966|8520|3966|0|0|0|569|10681|663|0|11344
"DE0005200000"|2016|"Beiersdorf"|"Beiersdorf AG"|0|"DAX"|""|7|2280|"01jan2016"|"31dec2016"|3780|3678|2019|5963|2019|0|0|0|393|9870|500|0|10370
"DE0005200000"|2017|"Beiersdorf"|"Beiersdorf AG"|0|"DAX"|""|7|2523|"01jan2017"|"31dec2017"|4113|4772|1144|6555|1144|0|0|0|519|10548|350|0|10898
"DE0005200000"|2018|"Beiersdorf"|"Beiersdorf AG"|0|"DAX"|""|8|2552|"01jan2018"|"31dec2018"|4180|4201|25195|6948|25195|0|0|0|773|34349|0|0|34349
"DE0005200000"|2019|"Beiersdorf"|"Beiersdorf AG"|0|"DAX"|""|8|2841|"01jan2019"|"31dec2019"|4347|4286|2250|5834|2250|0|0|0|1440|12323|0|0|12323
"DE0005200000"|2020|"Beiersdorf"|"Beiersdorf AG"|0|"DAX and MDAX"|""|7|2555|"01jan2020"|"31dec2020"|3341|3389|0|6347|0|0|0|0|651|7381|0|0|7381
"DE0005200000"|2021|"Beiersdorf"|"Beiersdorf AG"|0|"DAX and MDAX"|""|10|2451|"01jan2021"|"31dec2021"|3901|3450|0|7079|0|0|0|0|1263|8614|6638.5|0|15252.5
"DE0005232805"|2011|"Bertrandt"|"Bertrandt AG"|1|""|""|2|730|"01oct2010"|"30sep2011"|2399|0|0|||0|0|0|0|2399|0|44|2443
"DE0005232805"|2012|"Bertrandt"|"Bertrandt AG"|1|""|""|2|730|"01oct2011"|"30sep2012"|3082|0|0|||0|0|0|0|3082|0|0|3082
"DE0005232805"|2013|"Bertrandt"|"Bertrandt AG"|1|""|""|4|1457|"01oct2012"|"30sep2013"|6698|0|0|||0|0|0|0|6698|0|0|6698
"DE0005909006"|2006|"Bilfinger Berger"|"Bilfinger Berger SE"|0|"MDAX"|""|4|1460|"01jan2006"|"31dec2006"|1831|2390|0|||1575|1575|0|110|5906|0|986|6892
"DE0005909006"|2007|"Bilfinger Berger"|"Bilfinger Berger SE"|0|"MDAX"|""|6|1915|"01jan2007"|"31dec2007"|2354|2896|0|||1352|1352|0|200|6802|0|1389|8191
"DE0005909006"|2008|"Bilfinger Berger"|"Bilfinger Berger SE"|0|"MDAX"|""|7|2250|"01jan2008"|"31dec2008"|2782|3235|0|||894|894|0|233|7144|0|1534|8678
"DE0005909006"|2009|"Bilfinger Berger"|"Bilfinger Berger SE"|0|"MDAX"|""|8|2399|"01jan2009"|"31dec2009"|3175|3887|0|||770|770|0|233|8065|0|1495|9560
"DE0005909006"|2010|"Bilfinger Berger"|"Bilfinger Berger SE"|0|"MDAX"|""|7|2188|"01jan2010"|"31dec2010"|2812|5005|0|||2017|2017|0|504|10338|3374.4|1095|14807.4
"DE0005909006"|2011|"Bilfinger Berger"|"Bilfinger Berger SE"|0|"MDAX"|""|6|1946|"01jan2011"|"31dec2011"|2603|0|7509|||0|0|0|340|10452|0|1110|11562
"DE0005909006"|2012|"Bilfinger Berger"|"Bilfinger Berger SE"|0|"MDAX"|""|6|1885|"01jan2012"|"31dec2012"|2600|0|4878|||2563|2563|0|326|10367|4215|0|14582
"DE0005909006"|2013|"Bilfinger Berger"|"Bilfinger SE"|0|"MDAX"|"Bilfinger"|6|1866|"01jan2013"|"31dec2013"|2744|0|4693|||2500|2500|0|327|10264|3967|1196|15427
"DE0005909006"|2014|"Bilfinger Berger"|"Bilfinger SE"|0|"MDAX"|"Bilfinger"|6|1823|"01jan2014"|"31dec2014"|3486|2442|433|191|433|2113|2113|0|348|8822|3465|1305|13592
"DE0005909006"|2015|"Bilfinger Berger"|"Bilfinger SE"|0|"MDAX"|"Bilfinger "|8|1660|"01jan2015"|"31dec2015"|3743|1797|0|53|0|1542|1542|0|241|7323|2967|2858|13148
"DE0005909006"|2016|"Bilfinger Berger"|"Bilfinger SE"|0|"MDAX"|""|6|1312|"01jan2016"|"31dec2016"|2734|1163|0|0|0|1846|1846|0|164|5907|2850|1241|9998
"DE0005909006"|2017|"Bilfinger Berger"|"Bilfinger SE"|0|"MDAX"|""|3|1095|"01jan2017"|"31dec2017"|2500|650|0|0|0|2203|2203|0|116|5469|300|1160|6929
"DE000A1DAHH0"|2006|"Brenntag"|"Brenntag AG"|1|""|""|3|1095|"01jan2006"|"31dec2006"|500|0|0|||0|0|0|0|500|0|0|500
"DE000A1DAHH0"|2007|"Brenntag"|"Brenntag AG"|1|""|""|5|1441|"01jan2007"|"31dec2007"|3400|0|0|||0|0|0|0|3400|900|0|4300
"DE000A1DAHH0"|2008|"Brenntag"|"Brenntag AG"|1|""|""|4|1460|"01jan2008"|"31dec2008"|5000|0|0|||0|0|0|0|5000|400|0|5400
"DE000A1DAHH0"|2009|"Brenntag"|"Brenntag AG"|0|""|""|3|1095|"01jan2009"|"31dec2009"|1339|1203|0|||22845|22845|0|135|25522|400|311|26233
"DE000A1DAHH0"|2010|"Brenntag"|"Brenntag AG"|0|"MDAX"|""|3|1095|"01jan2010"|"31dec2010"|1800|1549|0|||3663|3663|0|89|7101|0|2497|9598
"DE000A1DAHH0"|2011|"Brenntag"|"Brenntag AG"|0|"MDAX"|""|4|1187|"01jan2011"|"31dec2011"|1821|246|1275|||3786|3786|0|113|7241|650|637|8528
"DE000A1DAHH0"|2012|"Brenntag"|"Brenntag AG"|0|"MDAX"|""|4|1369|"01jan2012"|"31dec2012"|1935|0|1578|||1936|1936|0|115|5564|0|0|5564
"DE000A1DAHH0"|2013|"Brenntag"|"Brenntag AG"|0|"MDAX"|""|4|1459|"01jan2013"|"31dec2013"|2062|0|1568|||1246|1246|0|516|5392|0|1555|6947
"DE000A1DAHH0"|2014|"Brenntag"|"Brenntag AG"|0|"MDAX"|""|3|1095|"01jan2014"|"31dec2014"|1623|0|0|1249|0|868|868|0|129|2620|0|298|2918
"DE000A1DAHH0"|2015|"Brenntag"|"Brenntag AG"|0|"MDAX"|""|6|1459|"01jan2015"|"31dec2015"|2585|184|0|674|0|507|507|0|403|3679|0|473|4152
"DE000A1DAHH0"|2016|"Brenntag"|"Brenntag AG"|0|"MDAX"|""|5|1825|"01jan2016"|"31dec2016"|2730|1303|1172|3097|1172|0|0|0|607|5812|1700|579|8091
"DE000A1DAHH0"|2017|"Brenntag"|"Brenntag AG"|0|"MDAX"|""|5|1825|"01jan2017"|"31dec2017"|2908|2033|850|3337|850|0|0|0|750|6541|0|382|6923
"DE000A1DAHH0"|2018|"Brenntag"|"Brenntag AG"|0|"MDAX"|""|5|1825|"01jan2018"|"31dec2018"|3114|2351|2286|3633|2286|0|0|0|900|8651|0|947|9598
"DE000A1DAHH0"|2019|"Brenntag"|"Brenntag AG"|0|"MDAX"|""|5|1824|"01jan2019"|"31dec2019"|3225|2719|2474|3800|2474|0|0|0|969|9387|564|949|10900
"DE000A1DAHH0"|2020|"Brenntag"|"Brenntag AG"|0|"MDAX"|""|6|1702|"01jan2020"|"31dec2020"|3039|3880|1651|2700|1651|1429|1429|0|1008|11007|3211.926|1114|15332.93
"DE000A1DAHH0"|2021|"Brenntag"|"Brenntag AG"|0|"DAX and MDAX"|""|5|1824|"01jan2021"|"31dec2021"|3175|5576|0|0|0|3750|3750|0|1114|13615|0|811|14426
"DE0005470306"|2011|"CTS Eventim"|"CTS Eventim AG & Co. KGaA"|0|""|""|3|1095|"01jan2011"|"31dec2011"|1700|660|0|||0|0|0|22|2382|0|0|2382
"DE0005470306"|2012|"CTS Eventim"|"CTS Eventim AG & Co. KGaA"|0|""|""|3|1095|"01jan2012"|"31dec2012"|2800|503|0|||0|0|0|50|3353|0|0|3353
"DE0005470306"|2013|"CTS Eventim"|"CTS Eventim AG & Co. KGaA"|0|""|""|3|1095|"01jan2013"|"31dec2013"|2900|810|0|||0|0|0|50|3760|0|0|3760
"DE0005470306"|2014|"CTS Eventim"|"CTS Eventim AG & Co. KGaA"|0|""|""|3|1095|"01jan2014"|"31dec2014"|2900|728|0|182|0|0|0|0|50.388|3678.388|0|0|3678.388
"DE0005470306"|2015|"CTS Eventim"|"CTS Eventim AG & Co. KGaA"|0|"MDAX"|""|3|1095|"01jan2015"|"31dec2015"|3700|1044|0|261|0|0|0|0|50.553|4794.553|0|0|4794.553
"DE0005470306"|2016|"CTS Eventim"|"CTS Eventim AG & Co. KGaA"|0|"MDAX"|""|3|1095|"01jan2016"|"31dec2016"|3700|1080|270|270|270|0|0|0|51.253|5101.253|0|0|5101.253
"DE0005470306"|2017|"CTS Eventim"|"CTS Eventim AG & Co. KGaA"|0|"MDAX"|""|3|1095|"01jan2017"|"31dec2017"|3700|1080|270|270|270|0|0|0|50.877|5100.877|0|0|5100.877
"DE0005470306"|2018|"CTS Eventim"|"CTS Eventim AG & Co. KGaA"|0|"MDAX"|""|3|1095|"01jan2018"|"31dec2018"|4150|1400|300|300|300|0|0|0|54.402|5904.402|0|0|5904.402
"DE0005470306"|2019|"CTS Eventim"|"CTS Eventim AG & Co. KGaA"|0|"MDAX"|""|3|1095|"01jan2019"|"31dec2019"|4300|1660|315|315|315|0|0|0|56.403|6331.403|0|0|6331.403
"DE0005470306"|2020|"CTS Eventim"|"CTS Eventim AG & Co. KGaA"|0|"MDAX"|""|4|1095|"01jan2020"|"31dec2020"|3562.002|2350|300|160.5|300|0|0|0|52.309|6264.311|0|0|6264.311
"DE0005470306"|2021|"CTS Eventim"|"CTS Eventim AG & Co. KGaA"|0|"MDAX"|""|3|1095|"01jan2021"|"31dec2021"|4250|731.25|0|0|0|0|0|0|55.868|5037.118|0|0|5037.118
"DE0005419105"|2019|"Cancom"|"Cancom SE"|0|"MDAX"|""|3|1095|"01jan2019"|"31dec2019"|1481.927|885.316|959.831|897.611|959.831|0|0|0|50.989|3378.063|100|0|3478.063
"DE0005419105"|2020|"Cancom"|"Cancom SE"|0|"MDAX"|""|3|760|"01jan2020"|"31dec2020"|1041.551|394.225|0|481.831|0|2170.5|0|2170.5|36.913|3643.189|2600|0|6243.189
"DE0005419105"|2021|"Cancom"|"Cancom SE"|0|"MDAX"|""|3|821|"01jan2021"|"31dec2021"|1043.75|533.185|0|428.75|0|0|0|0|278.215|1855.15|0|0|1855.15
"DE0005313704"|2017|"Carl Zeiss Meditec"|"Carl Zeiss Meditec AG"|0|""|""|2|730|"01oct2016"|"30sep2017"|699|622.7|435|1288.7|435|0|0|0|34.8|1791.5|0|319.7|2111.2
"DE0005313704"|2018|"Carl Zeiss Meditec"|"Carl Zeiss Meditec AG"|0|"MDAX"|""|2|729|"01oct2017"|"30sep2018"|772|722.8|344.9|1274.6|344.9|0|0|0|35.8|1875.5|0|364.7|2240.2
"DE0005313704"|2019|"Carl Zeiss Meditec"|"Carl Zeiss Meditec AG"|0|"MDAX"|""|3|1093|"01oct2018"|"30sep2019"|940|837.4|459|1394.8|459|0|0|0|50|2286.4|0|390|2676.4
"DE0005313704"|2020|"Carl Zeiss Meditec"|"Carl Zeiss Meditec AG"|0|"MDAX"|""|3|1095|"01oct2019"|"30sep2020"|970|1190.2|581.1|1522.1|581.1|0|0|0|51.1|2792.4|0|452.9|3245.3
"DE0005313704"|2021|"Carl Zeiss Meditec"|"Carl Zeiss Meditec AG"|0|"MDAX"|""|3|1095|"01oct2020"|"30sep2021"|1000|707.7|0|1121.8|0|0|0|0|49.5|1757.2|930|450.2|3137.4
"DE000CLS1001"|2006|"Celesio"|"Celesio AG"|1|"MDAX"|""|5|1458|"01jan2006"|"31dec2006"|1513|6708|0|||0|0|0|0|8221|4149|246|12616
"DE000CLS1001"|2007|"Celesio"|"Celesio AG"|1|"MDAX"|""|4|1460|"01jan2007"|"31dec2007"|1567|5634|0|||0|0|0|0|7201|0|330|7531
"DE000CLS1001"|2008|"Celesio"|"Celesio AG"|1|"MDAX"|""|5|1459|"01jan2008"|"31dec2008"|2202|3620|0|||464|0|0|0|6286|0|3372|9658
"DE000CLS1001"|2009|"Celesio"|"Celesio AG"|1|"MDAX"|""|4|1321|"01jan2009"|"31dec2009"|2251|2969|0|||273|0|0|0|5493|0|774|6267
"DE000CLS1001"|2010|"Celesio"|"Celesio AG"|1|"MDAX"|""|4|1186|"01jan2010"|"31dec2010"|1884|5394|0|||235|0|0|0|7513|0|785|8298
"DE000CLS1001"|2011|"Celesio"|"Celesio AG"|0|"MDAX"|""|6|1532|"01jan2011"|"31dec2011"|2690|1727|0|||485|485|0|66|4968|15010|1014|20992
"DE000CLS1001"|2012|"Celesio"|"Celesio AG"|0|"MDAX"|""|4|1368|"01jan2012"|"31dec2012"|2584|2292|0|||2643|2643|0|59|7578|3590|0|11168
"DE000CLS1001"|2013|"Celesio"|"Celesio AG"|0|"MDAX"|""|4|1019|"01jan2013"|"31dec2013"|2000|1798|0|||3111|3111|0|45|6954|0|643|7597
"DE000CBK1001"|2006|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|9|2920|"01jan2006"|"31dec2006"|4120|13831|0|||698.2|0|698.2|546|19195.2|2869|0|22064.2
"DE000CBK1001"|2007|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|9|2950|"01jan2007"|"31dec2007"|4160|9024|0|||711|0|711|665|14560|2263|0|16823
"DE000CBK1001"|2008|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|11|3174|"01jan2008"|"31dec2008"|4337|0|0|||0|0|0|1883|6220|4632|0|10852
"DE000CBK1001"|2009|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|10|3107|"01jan2009"|"31dec2009"|4140|0|0|||0|0|0|624|4764|1113|0|5877
"DE000CBK1001"|2010|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|10|3341|"01jan2010"|"31dec2010"|4578|0|0|||0|0|0|697|5275|0|0|5275
"DE000CBK1001"|2011|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|10|3477|"01jan2011"|"31dec2011"|4792|0|0|||0|0|0|551|5343|0|0|5343
"DE000CBK1001"|2012|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|10|3284|"01jan2012"|"31dec2012"|7313|399|0|||3200|3200|0|704|11616|1891|3186|16693
"DE000CBK1001"|2013|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|9|3283|"01jan2013"|"31dec2013"|7313|1162|944|||3376|3376|0|494|13289|0|3900|17189
"DE000CBK1001"|2014|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|7|2555|"01jan2014"|"31dec2014"|5812.5|993.2|0|2275.8|0|3413|3413|0|424|10642.7|0|2995|13637.7
"DE000CBK1001"|2015|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|7|2554|"01jan2015"|"31dec2015"|5812.5|0|1186|3815|1186|3815|3815|0|677|11490.5|0|1474|12964.5
"DE000CBK1001"|2016|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|8|2471|"01jan2016"|"31dec2016"|5644|0|194|3703|194|3703|3703|0|793|10334|4.05|3099|13437.05
"DE000CBK1001"|2017|"Commerzbank"|"Commerzbank AG"|0|"DAX"|""|7|2250|"01jan2017"|"31dec2017"|5188|1129|703|2821|703|2821|2821|0|666|10507|0|3248|13755
"DE000CBK1001"|2018|"Commerzbank"|"Commerzbank AG"|0|"MDAX"|""|7|2555|"01jan2018"|"31dec2018"|5813|412|1280|1030|1280|1030|1030|0|891|9426|0|3402|12828
"DE000CBK1001"|2019|"Commerzbank"|"Commerzbank AG"|0|"MDAX"|""|8|2597|"01jan2019"|"31dec2019"|7742|709|649|1817|649|1817|1817|0|773|11690|0|3808|15498
"DE000CBK1001"|2020|"Commerzbank"|"Commerzbank AG"|0|"MDAX"|""|8|2553|"01jan2020"|"31dec2020"|7615|0|179|0|179|0|0|0|1045|8839|8472.48|3341|20652.48
"DE000CBK1001"|2021|"Commerzbank"|"Commerzbank AG"|0|"MDAX"|""|7|2112|"01jan2021"|"31dec2021"|6922|1531.6|0|1148.7|0|1148.7|1148.7|0|817|10419.3|3583|2613|16615.3
"DE000A288904"|2019|"CompuGroup"|"CompuGroup Medical SE"|0|"MDAX"|""|8|2248|"01jan2019"|"31dec2019"|3087.5|540.466|2165.098|3569.221|2165.098|0|0|0|179.92|5972.984|17000|0|22972.98
"DE000A288904"|2020|"CompuGroup"|"CompuGroup Medical SE"|0|"MDAX"|""|6|2190|"01jan2020"|"31dec2020"|2825|1275.373|1645.655|4986.485|1645.655|2794.5|0|2794.5|186.768|8727.296|0|0|8727.296
"DE0005439004"|2006|"Continental"|"Continental AG"|0|"DAX"|""|7|2502|"01jan2006"|"31dec2006"|3431|8611|0|||4104|0|4104|0|16146|0|2143|18289
"DE0005439004"|2007|"Continental"|"Continental AG"|0|"DAX"|""|8|2553|"01jan2007"|"31dec2007"|3539|9054|0|||4779|0|4779|0|17372|0|1720|19092
"DE0005439004"|2008|"Continental"|"Continental AG"|0|"DAX and MDAX"|""|7|2127|"01jan2008"|"31dec2008"|3322|1224|0|||3686|0|3686|0|8232|7310|989|16531
"DE0005439004"|2009|"Continental"|"Continental AG"|0|"MDAX"|""|8|1575|"01jan2009"|"31dec2009"|2666|777|0|||934|934|0|0|4377|8117|888|13382
"DE0005439004"|2010|"Continental"|"Continental AG"|0|"MDAX"|""|8|2918|"01jan2010"|"31dec2010"|6282|3529|0|||5305|5305|0|0|15116|509|2738|18363
"DE0005439004"|2011|"Continental"|"Continental AG"|0|"MDAX"|""|8|2766|"01jan2011"|"31dec2011"|5930|3828|0|||5742|5742|0|0|15500|3000|2738|21238
"DE0005439004"|2012|"Continental"|"Continental AG"|0|"DAX and MDAX"|""|8|2919|"01jan2012"|"31dec2012"|6180|3403|0|||5103|5103|0|0|14686|0|3964|18650
"DE0005439004"|2013|"Continental"|"Continental AG"|0|"DAX"|""|9|3017|"01jan2013"|"31dec2013"|6013|4135|0|||11203|11203|0|301|21652|0|0|21652
"DE0005439004"|2014|"Continental"|"Continental AG"|0|"DAX"|""|10|3125|"01jan2014"|"31dec2014"|7643|6992|195|5150|195|3931|3931|0|594|19355|1600|2415|23370
"DE0005439004"|2015|"Continental"|"Continental AG"|0|"DAX"|""|10|3283|"01jan2015"|"31dec2015"|8050|8749|326|5745|326|4260|4260|0|889|22274|430|4890|27594
"DE0005439004"|2016|"Continental"|"Continental AG"|0|"DAX"|""|9|3285|"01jan2016"|"31dec2016"|8050|6541|315|5700|315|4260|4260|0|949|20115|0|4708|24823
"DE0005439004"|2017|"Continental"|"Continental AG"|0|"DAX"|""|9|3142|"01jan2017"|"31dec2017"|7843|9120|5070|7261|5070|4554|4554|0|376|26963|0|7166|34129
"DE0005439004"|2018|"Continental"|"Continental AG"|0|"DAX"|""|8|2827|"01jan2018"|"31dec2018"|7150|3576|5825|7141|5825|4151|4151|0|224|20926|0|5694|26620
"DE0005439004"|2019|"Continental"|"Continental AG"|0|"DAX"|""|8|2829|"01jan2019"|"31dec2019"|7150|1457|0|7141|0|4161|4161|0|150|12918|0|6227|19145
"DE0005439004"|2020|"Continental"|"Continental AG"|0|"DAX"|""|9|3100|"01jan2020"|"31dec2020"|7775|787|0|6574|0|4499|4499|0|161|13222|87|7593|20902
"DE0005439004"|2021|"Continental"|"Continental AG"|0|"DAX"|""|10|2780|"01jan2021"|"31dec2021"|7326|8441|0|0|0|11051|11051|0|169|26987|7163|7900|42050
"DE0006062144"|2015|"Covestro"|"Covestro AG"|0|"MDAX"|""|4|972|"01jan2015"|"31dec2015"|910|2002|0|0|0|0|0|0|368|3280|0|436|3716
"DE0006062144"|2016|"Covestro"|"Covestro AG"|0|"MDAX"|""|4|1460|"01jan2016"|"31dec2016"|2830|7074|1256|0|1256|4882|4882|0|171|16213|0|1298|17511
